id,gender,masterCategory,subCategory,articleType,baseColour,productDisplayName,Unnamed: 7,imageURL
1868,Men,Apparel,Topwear,Tshirts,White,Inkfruit Mens Facebook Like T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1868.jpg
1869,Men,Apparel,Topwear,Tshirts,Navy Blue,FIFA Mens 1904 Navy Blue T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1869.jpg
1870,Men,Apparel,Topwear,Tshirts,Black,FIFA Mens 1990 World Cup Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1870.jpg
1871,Men,Apparel,Topwear,Tshirts,White,FIFA Mens 1990 World Cup White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1871.jpg
1872,Men,Apparel,Topwear,Tshirts,White,FIFA Mens 1962 World Cup White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1872.jpg
1875,Men,Apparel,Topwear,Tshirts,Green,FIFA Mens 1990 World Cup Edition T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1875.jpg
1876,Men,Apparel,Topwear,Tshirts,White,FIFA Mens Mexican Wave White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1876.jpg
1877,Men,Apparel,Topwear,Tshirts,Grey,FIFA Mens Mexican Wave Grey T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1877.jpg
1879,Men,Apparel,Topwear,Tshirts,Red,FIFA Mens 1982 Spain Red T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1879.jpg
1880,Men,Apparel,Topwear,Tshirts,Black,FIFA Mens World Cup Champions Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1880.jpg
1881,Men,Apparel,Topwear,Tshirts,Grey,FIFA Mens France 1938 Grey T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1881.jpg
1882,Men,Apparel,Topwear,Tshirts,Red,FIFA Mens Code Collection Red T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1882.jpg
1883,Men,Apparel,Bottomwear,Track Pants,Grey,FIFA Mens Heritage Collection Grey Track Pants,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1883.jpg
1884,Men,Apparel,Bottomwear,Track Pants,Navy Blue,FIFA Mens 1905 Heritage Collection Track Pants,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1884.jpg
1885,Men,Apparel,Bottomwear,Shorts,Grey,FIFA Mens 1904 Heritage Shorts,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1885.jpg
1886,Men,Apparel,Topwear,Tshirts,Grey,FIFA Mens Red Card Grey T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1886.jpg
1887,Men,Apparel,Topwear,Tshirts,Green,FIFA Mens Essentials Green T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1887.jpg
1888,Men,Apparel,Topwear,Tshirts,Black,FIFA Mens Essentials Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1888.jpg
1889,Men,Apparel,Topwear,Tshirts,Navy Blue,Fifa Men Essentials Navy Blue T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1889.jpg
1890,Men,Apparel,Topwear,Tshirts,Red,FIFA Mens Essentials Red T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1890.jpg
1891,Men,Apparel,Topwear,Tshirts,White,FIFA Mens Essentials White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1891.jpg
1892,Men,Apparel,Topwear,Sweatshirts,Blue,FIFA Men Full Sleeves Hoody Sweatshirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1892.jpg
1895,Men,Apparel,Topwear,Sweatshirts,Black,FIFA Men Full Sleeves Hoody Sweatshirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1895.jpg
1897,Men,Apparel,Topwear,Tshirts,Blue,FIFA Men Germany Blue Jersey,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1897.jpg
1902,Men,Apparel,Topwear,Tshirts,Blue,FIFA Men Blue Jersey,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1902.jpg
1903,Men,Apparel,Topwear,Tshirts,Yellow,FIFA Men Brazil Yellow Jersey,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1903.jpg
1904,Men,Apparel,Topwear,Tshirts,Blue,FIFA Men Brazil Blue & Yellow Jersey,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1904.jpg
1905,Men,Apparel,Topwear,Tshirts,Blue,FIFA Mens 1904 Football Federation T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1905.jpg
1906,Men,Apparel,Topwear,Tshirts,Cream,FIFA Mens 1905 Football Federation T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1906.jpg
1907,Men,Apparel,Topwear,Tshirts,Black,Nike Mens Classic Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1907.jpg
1909,Men,Apparel,Topwear,Tshirts,Blue,Nike Mens Classic Sportswear T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1909.jpg
1910,Men,Apparel,Topwear,Tshirts,Black,Nike Men's Classic Patterned T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1910.jpg
1911,Men,Apparel,Topwear,Tshirts,Blue,Nike Mens Manchester United Blues T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1911.jpg
1912,Men,Apparel,Topwear,Tshirts,White,Nike Mens Running White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1912.jpg
1913,Men,Apparel,Topwear,Tshirts,Black,Nike Mens Seize Victory Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1913.jpg
1915,Unisex,Accessories,Accessories,Water Bottle,Yellow,Quechua Yellow Sipper,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1915.jpg
1916,Men,Footwear,Shoes,Sports Shoes,Black,Puma Men's Game Point Shoes,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1916.jpg
1917,Men,Footwear,Shoes,Casual Shoes,White,Puma Men White Sneakers,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1917.jpg
1918,Unisex,Accessories,Bags,Backpacks,Blue,Domyos 300 Blue Bag,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1918.jpg
1919,Men,Footwear,Shoes,Casual Shoes,Brown,Puma Men's Choco Brown Casual Shoes,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1919.jpg
1920,Men,Footwear,Shoes,Casual Shoes,Black,Puma Men Graffiti FX Shoes,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1920.jpg
1922,Men,Apparel,Topwear,Tshirts,Black,Puma Mens Slim Fit Black Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1922.jpg
1923,Women,Footwear,Shoes,Sports Shoes,White,Kalenji Women Running Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1923.jpg
1924,Men,Apparel,Topwear,Tshirts,White,Puma Mens Racing White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1924.jpg
1925,Unisex,Accessories,Bags,Backpacks,Black,Quechua Black Bag,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1925.jpg
1926,Men,Apparel,Topwear,Tshirts,Blue,Puma Mens Ocean Racing Blues T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1926.jpg
1927,Unisex,Accessories,Bags,Backpacks,Navy Blue,Domyos Navy Blue Bag,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1927.jpg
1928,Men,Apparel,Topwear,Tshirts,Green,Puma Mens One Love T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1928.jpg
1929,Men,Footwear,Shoes,Sports Shoes,Black,Quechua Men's Lighweight Black Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1929.jpg
1930,Unisex,Accessories,Bags,Backpacks,Red,Quechua 22L Red Bag,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1930.jpg
1931,Men,Apparel,Topwear,Tshirts,Navy Blue,Puma Men's Jamaica Jam Navy Blue T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1931.jpg
1932,Women,Footwear,Shoes,Casual Shoes,Grey,Quechua Women Arpenaz Flex Grey Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1932.jpg
1933,Unisex,Accessories,Bags,Backpacks,Grey,Quechua Arpenaz 20L Dark Grey Bag,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1933.jpg
1934,Unisex,Accessories,Bags,Backpacks,Purple,Quechua Forclaz 25L Air Purple Backpack,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1934.jpg
1935,Unisex,Accessories,Bags,Backpacks,Black,Quechua 22L Blue Bag,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1935.jpg
1936,Unisex,Accessories,Bags,Backpacks,Brown,Quechua Arpenaz 30L Brown Bag,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1936.jpg
1937,Women,Footwear,Shoes,Sports Shoes,Black,Kalenji Women Black Pink Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1937.jpg
1938,Men,Apparel,Topwear,Tshirts,Blue,Puma Men's Jamaica Jam Blues T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1938.jpg
1939,Women,Accessories,Bags,Handbags,Blue,Geonaute Women Large Outdoor Bag Bag,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1939.jpg
1941,Women,Accessories,Bags,Handbags,Brown,Domyos Brown Bag,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1941.jpg
1942,Men,Apparel,Topwear,Tshirts,White,Puma Mens Reggae All Night White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1942.jpg
1943,Unisex,Accessories,Bags,Duffel Bag,Grey,Domyos Grey Duffle Duffle Bag,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1943.jpg
1944,Men,Apparel,Topwear,Tshirts,Blue,Puma Mens Reggae All Night Blues T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1944.jpg
1945,Men,Apparel,Topwear,Tshirts,Green,Puma Mens Reggae All Night Green T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1945.jpg
1946,Men,Apparel,Topwear,Tshirts,Green,Puma Mens One Love Reggae Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1946.jpg
1947,Men,Apparel,Topwear,Tshirts,Blue,Puma Mens Cricket Way of Life T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1947.jpg
1948,Men,Apparel,Topwear,Tshirts,Black,Puma Mens Keyboard Sidebar Black Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1948.jpg
1949,Men,Apparel,Topwear,Tshirts,White,Puma Mens Keyboard Sidebar White Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1949.jpg
1950,Men,Apparel,Topwear,Tshirts,Black,Puma Mens Colour Splash T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1950.jpg
1951,Women,Footwear,Shoes,Sports Shoes,Purple,Puma Women Eco Funky Shoes,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1951.jpg
1962,Men,Footwear,Shoes,Sports Shoes,White,ADIDAS Men's Duramo Leather Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1962.jpg
1963,Men,Footwear,Shoes,Sports Shoes,White,ADIDAS Men's Azaro White Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1963.jpg
1964,Men,Footwear,Shoes,Casual Shoes,Blue,ADIDAS Men's Blue Canvas Shoe,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1964.jpg
1966,Men,Apparel,Topwear,Tshirts,Black,Domyos Mens Compression Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1966.jpg
1972,Men,Apparel,Topwear,Tshirts,White,Kalenji Mens White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1972.jpg
1973,Men,Apparel,Topwear,Tshirts,Brown,Quechua Mens Brown T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1973.jpg
1976,Men,Apparel,Bottomwear,Shorts,White,Tribord Mens Short Cargo Shorts,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1976.jpg
1977,Men,Apparel,Bottomwear,Shorts,Grey,Tribord Mens Grey Cargo Shorts,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1977.jpg
1978,Women,Apparel,Topwear,Tops,Yellow,Puma Women Yellow Sleeveless Top,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1978.jpg
1981,Women,Apparel,Bottomwear,Shorts,Green,Puma Women's Island Green Shorts,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1981.jpg
1982,Women,Apparel,Bottomwear,Shorts,Purple,Puma Women's Island Shorts Purple,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1982.jpg
1983,Women,Apparel,Topwear,Tshirts,Blue,ADIDAS Women Graphic Blue T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1983.jpg
1984,Women,Apparel,Topwear,Tshirts,White,ADIDAS Women Graphic White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1984.jpg
1985,Women,Apparel,Topwear,Tshirts,Red,ADIDAS Womens Classic Red T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1985.jpg
1986,Women,Apparel,Topwear,Tshirts,Blue,ADIDAS Womens Blue V Neck T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1986.jpg
1988,Women,Apparel,Topwear,Tshirts,Red,ADIDAS Womens Red Tank T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1988.jpg
1989,Women,Apparel,Topwear,Tshirts,Black,ADIDAS Womens Black Tank Fitted T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1989.jpg
1990,Women,Apparel,Topwear,Tshirts,Green,ADIDAS Women's New Striped Tank T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1990.jpg
1991,Women,Apparel,Topwear,Tshirts,Blue,ADIDAS Womens Blue  Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1991.jpg
1992,Men,Apparel,Topwear,Tshirts,Yellow,Puma Men's Heroes T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1992.jpg
1993,Women,Apparel,Topwear,Tshirts,Grey,Puma Women Femme Fatale T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1993.jpg
1994,Women,Apparel,Topwear,Tshirts,Yellow,Puma Women's Powergirls T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1994.jpg
1995,Men,Apparel,Topwear,Tshirts,Red,ADIDAS Mens Crew Red T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1995.jpg
1996,Men,Apparel,Topwear,Tshirts,Grey,ADIDAS Mens Crew Grey T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1996.jpg
1997,Men,Apparel,Bottomwear,Shorts,Grey,Puma Men's Grey Sports Shorts,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1997.jpg
1998,Men,Apparel,Topwear,Tshirts,Black,ADIDAS Mens Fitted T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1998.jpg
1999,Men,Apparel,Bottomwear,Track Pants,Grey,Puma Men's Grey Track Pants,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/1999.jpg
2001,Men,Apparel,Topwear,Tshirts,Grey,ADIDAS Mens Grey Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/2001.jpg
2002,Women,Apparel,Topwear,Tshirts,Yellow,PUMA Women Yellow Printed T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/2002.jpg
2003,Men,Apparel,Topwear,Tshirts,Blue,ADIDAS Mens Dark Blue T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/2003.jpg
2004,Men,Apparel,Topwear,Tshirts,Red,ADIDAS Mens Red T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/2004.jpg
2005,Men,Apparel,Topwear,Tshirts,Black,ADIDAS Mens Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/2005.jpg
2006,Men,Apparel,Topwear,Tshirts,White,Puma Men's African Splash T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/2006.jpg
2007,Men,Apparel,Topwear,Tshirts,Black,ADIDAS Mens Full Black T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/2007.jpg
2008,Men,Apparel,Topwear,Tshirts,Blue,ADIDAS Mens Classic Dark Indigo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/2008.jpg
2009,Men,Apparel,Topwear,Tshirts,White,ADIDAS Mens Classic White Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/2009.jpg
2010,Men,Apparel,Topwear,Tshirts,Green,ADIDAS Mens Classic Green Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/2010.jpg
2011,Men,Apparel,Topwear,Tshirts,Blue,ADIDAS Men Classic Blue Striped T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/2011.jpg
2012,Men,Apparel,Topwear,Tshirts,White,ADIDAS Mens Graphic White T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/2012.jpg
2014,Men,Apparel,Topwear,Tshirts,Yellow,ADIDAS Men's Classic Yellow Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/2014.jpg
2015,Men,Apparel,Topwear,Tshirts,Black,ADIDAS Mens Classic Collar Black Polo T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/2015.jpg
2023,Men,Apparel,Topwear,Tshirts,Grey,ADIDAS Mens Chrome Graphic T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/2023.jpg
2024,Men,Apparel,Topwear,Tshirts,Red,ADIDAS Mens Fitted Red T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/2024.jpg
2025,Men,Apparel,Topwear,Tshirts,Grey,ADIDAS Mens Full Grey T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/2025.jpg
2026,Men,Apparel,Topwear,Tshirts,Green,ADIDAS Mens Full Deep Green T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/2026.jpg
2027,Men,Apparel,Topwear,Tshirts,Blue,ADIDAS Mens Full Navy Blue T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/2027.jpg
2028,Men,Apparel,Topwear,Tshirts,Navy Blue,ADIDAS Men Classic Navy Blue T-shirt,,https://huggingface.co/datasets/mohit112233/recsys-dataset/resolve/main/images/2028.jpg
